timestamp,merit-nt,bgp,ping-slash24,datetime,DATETIME,LABEL
1647923700,1.4,670,384.0,2022-03-22 04:35:00+00:00,2022-03-22 04:35:00+00:00,0
1647924000,1.4,670,374.0,2022-03-22 04:40:00+00:00,2022-03-22 04:40:00+00:00,0
1647924300,1.0,670,374.0,2022-03-22 04:45:00+00:00,2022-03-22 04:45:00+00:00,0
1647924600,1.2,670,389.0,2022-03-22 04:50:00+00:00,2022-03-22 04:50:00+00:00,0
1647924900,1.4,670,389.0,2022-03-22 04:55:00+00:00,2022-03-22 04:55:00+00:00,0
1647925200,2.4,670,386.0,2022-03-22 05:00:00+00:00,2022-03-22 05:00:00+00:00,0
1647925500,1.0,670,386.0,2022-03-22 05:05:00+00:00,2022-03-22 05:05:00+00:00,0
1647925800,1.4,670,377.0,2022-03-22 05:10:00+00:00,2022-03-22 05:10:00+00:00,0
1647926100,1.8,670,377.0,2022-03-22 05:15:00+00:00,2022-03-22 05:15:00+00:00,0
1647926400,2.0,670,391.0,2022-03-22 05:20:00+00:00,2022-03-22 05:20:00+00:00,0
1647926700,1.6,670,391.0,2022-03-22 05:25:00+00:00,2022-03-22 05:25:00+00:00,0
1647927000,1.6,670,388.0,2022-03-22 05:30:00+00:00,2022-03-22 05:30:00+00:00,0
1647927300,1.2,670,388.0,2022-03-22 05:35:00+00:00,2022-03-22 05:35:00+00:00,0
1647927600,1.2,670,384.0,2022-03-22 05:40:00+00:00,2022-03-22 05:40:00+00:00,0
1647927900,0.4,670,384.0,2022-03-22 05:45:00+00:00,2022-03-22 05:45:00+00:00,0
1647928200,3.0,670,377.0,2022-03-22 05:50:00+00:00,2022-03-22 05:50:00+00:00,0
1647928500,1.2,670,377.0,2022-03-22 05:55:00+00:00,2022-03-22 05:55:00+00:00,0
1647928800,1.6,670,396.0,2022-03-22 06:00:00+00:00,2022-03-22 06:00:00+00:00,0
1647929100,1.0,670,396.0,2022-03-22 06:05:00+00:00,2022-03-22 06:05:00+00:00,0
1647929400,1.4,670,381.0,2022-03-22 06:10:00+00:00,2022-03-22 06:10:00+00:00,0
1647929700,1.8,670,381.0,2022-03-22 06:15:00+00:00,2022-03-22 06:15:00+00:00,0
1647930000,1.4,670,384.0,2022-03-22 06:20:00+00:00,2022-03-22 06:20:00+00:00,0
1647930300,1.6,670,384.0,2022-03-22 06:25:00+00:00,2022-03-22 06:25:00+00:00,0
1647930600,1.4,670,384.0,2022-03-22 06:30:00+00:00,2022-03-22 06:30:00+00:00,0
1647930900,1.6,670,384.0,2022-03-22 06:35:00+00:00,2022-03-22 06:35:00+00:00,0
1647931200,2.0,670,390.0,2022-03-22 06:40:00+00:00,2022-03-22 06:40:00+00:00,0
1647931500,2.2,670,390.0,2022-03-22 06:45:00+00:00,2022-03-22 06:45:00+00:00,0
1647931800,3.0,670,393.0,2022-03-22 06:50:00+00:00,2022-03-22 06:50:00+00:00,0
1647932100,1.6,670,393.0,2022-03-22 06:55:00+00:00,2022-03-22 06:55:00+00:00,0
1647932400,1.6,670,395.0,2022-03-22 07:00:00+00:00,2022-03-22 07:00:00+00:00,0
1647932700,1.8,670,395.0,2022-03-22 07:05:00+00:00,2022-03-22 07:05:00+00:00,0
1647933000,2.4,670,400.0,2022-03-22 07:10:00+00:00,2022-03-22 07:10:00+00:00,0
1647933300,1.8,670,400.0,2022-03-22 07:15:00+00:00,2022-03-22 07:15:00+00:00,0
1647933600,1.4,670,396.0,2022-03-22 07:20:00+00:00,2022-03-22 07:20:00+00:00,0
1647933900,2.2,670,396.0,2022-03-22 07:25:00+00:00,2022-03-22 07:25:00+00:00,0
1647934200,2.4,670,395.0,2022-03-22 07:30:00+00:00,2022-03-22 07:30:00+00:00,0
1647934500,1.8,670,395.0,2022-03-22 07:35:00+00:00,2022-03-22 07:35:00+00:00,0
1647934800,1.8,670,380.0,2022-03-22 07:40:00+00:00,2022-03-22 07:40:00+00:00,0
1647935100,1.4,670,380.0,2022-03-22 07:45:00+00:00,2022-03-22 07:45:00+00:00,0
1647935400,1.8,670,382.0,2022-03-22 07:50:00+00:00,2022-03-22 07:50:00+00:00,0
1647935700,1.8,670,382.0,2022-03-22 07:55:00+00:00,2022-03-22 07:55:00+00:00,0
1647936000,1.2,670,380.0,2022-03-22 08:00:00+00:00,2022-03-22 08:00:00+00:00,0
1647936300,1.2,670,380.0,2022-03-22 08:05:00+00:00,2022-03-22 08:05:00+00:00,0
1647936600,2.8,670,385.0,2022-03-22 08:10:00+00:00,2022-03-22 08:10:00+00:00,0
1647936900,2.2,670,385.0,2022-03-22 08:15:00+00:00,2022-03-22 08:15:00+00:00,0
1647937200,1.8,670,384.0,2022-03-22 08:20:00+00:00,2022-03-22 08:20:00+00:00,0
1647937500,2.0,670,384.0,2022-03-22 08:25:00+00:00,2022-03-22 08:25:00+00:00,0
1647937800,2.0,670,397.0,2022-03-22 08:30:00+00:00,2022-03-22 08:30:00+00:00,0
1647938100,2.0,670,397.0,2022-03-22 08:35:00+00:00,2022-03-22 08:35:00+00:00,0
1647938400,2.2,670,385.0,2022-03-22 08:40:00+00:00,2022-03-22 08:40:00+00:00,0
1647938700,2.2,670,385.0,2022-03-22 08:45:00+00:00,2022-03-22 08:45:00+00:00,0
1647939000,2.0,670,389.0,2022-03-22 08:50:00+00:00,2022-03-22 08:50:00+00:00,0
1647939300,1.4,670,389.0,2022-03-22 08:55:00+00:00,2022-03-22 08:55:00+00:00,0
1647939600,1.8,670,400.0,2022-03-22 09:00:00+00:00,2022-03-22 09:00:00+00:00,0
1647939900,1.6,670,400.0,2022-03-22 09:05:00+00:00,2022-03-22 09:05:00+00:00,0
1647940200,1.8,670,397.0,2022-03-22 09:10:00+00:00,2022-03-22 09:10:00+00:00,0
1647940500,1.8,670,397.0,2022-03-22 09:15:00+00:00,2022-03-22 09:15:00+00:00,0
1647940800,2.0,670,382.0,2022-03-22 09:20:00+00:00,2022-03-22 09:20:00+00:00,0
1647941100,1.8,670,382.0,2022-03-22 09:25:00+00:00,2022-03-22 09:25:00+00:00,0
1647941400,2.0,573,273.0,2022-03-22 09:30:00+00:00,2022-03-22 09:30:00+00:00,1
1647941700,3.6,565,273.0,2022-03-22 09:35:00+00:00,2022-03-22 09:35:00+00:00,1
1647942000,1.2,565,275.0,2022-03-22 09:40:00+00:00,2022-03-22 09:40:00+00:00,1
1647942300,2.0,565,275.0,2022-03-22 09:45:00+00:00,2022-03-22 09:45:00+00:00,1
1647942600,2.2,565,280.0,2022-03-22 09:50:00+00:00,2022-03-22 09:50:00+00:00,1
1647942900,2.4,565,280.0,2022-03-22 09:55:00+00:00,2022-03-22 09:55:00+00:00,1
1647943200,2.8,565,277.0,2022-03-22 10:00:00+00:00,2022-03-22 10:00:00+00:00,1
1647943500,1.6,573,277.0,2022-03-22 10:05:00+00:00,2022-03-22 10:05:00+00:00,1
1647943800,2.4,573,283.0,2022-03-22 10:10:00+00:00,2022-03-22 10:10:00+00:00,1
1647944100,1.8,573,283.0,2022-03-22 10:15:00+00:00,2022-03-22 10:15:00+00:00,1
1647944400,2.0,573,284.0,2022-03-22 10:20:00+00:00,2022-03-22 10:20:00+00:00,1
1647944700,1.8,574,284.0,2022-03-22 10:25:00+00:00,2022-03-22 10:25:00+00:00,1
1647945000,2.4,574,289.0,2022-03-22 10:30:00+00:00,2022-03-22 10:30:00+00:00,1
1647945300,1.4,574,289.0,2022-03-22 10:35:00+00:00,2022-03-22 10:35:00+00:00,1
1647945600,0.8,574,286.0,2022-03-22 10:40:00+00:00,2022-03-22 10:40:00+00:00,1
1647945900,0.6,574,286.0,2022-03-22 10:45:00+00:00,2022-03-22 10:45:00+00:00,1
1647946200,0.2,574,283.0,2022-03-22 10:50:00+00:00,2022-03-22 10:50:00+00:00,1
1647946500,1.2,574,283.0,2022-03-22 10:55:00+00:00,2022-03-22 10:55:00+00:00,1
1647946800,1.0,574,290.0,2022-03-22 11:00:00+00:00,2022-03-22 11:00:00+00:00,1
1647947100,2.0,574,290.0,2022-03-22 11:05:00+00:00,2022-03-22 11:05:00+00:00,1
1647947400,1.0,574,292.0,2022-03-22 11:10:00+00:00,2022-03-22 11:10:00+00:00,1
1647947700,2.2,574,292.0,2022-03-22 11:15:00+00:00,2022-03-22 11:15:00+00:00,1
1647948000,1.0,574,286.0,2022-03-22 11:20:00+00:00,2022-03-22 11:20:00+00:00,1
1647948300,2.0,574,286.0,2022-03-22 11:25:00+00:00,2022-03-22 11:25:00+00:00,1
1647948600,1.8,574,292.0,2022-03-22 11:30:00+00:00,2022-03-22 11:30:00+00:00,1
1647948900,0.6,574,292.0,2022-03-22 11:35:00+00:00,2022-03-22 11:35:00+00:00,1
1647949200,1.2,574,286.0,2022-03-22 11:40:00+00:00,2022-03-22 11:40:00+00:00,1
1647949500,1.6,574,286.0,2022-03-22 11:45:00+00:00,2022-03-22 11:45:00+00:00,1
1647949800,1.0,574,282.0,2022-03-22 11:50:00+00:00,2022-03-22 11:50:00+00:00,1
1647950100,1.4,574,282.0,2022-03-22 11:55:00+00:00,2022-03-22 11:55:00+00:00,1
1647950400,1.2,574,286.0,2022-03-22 12:00:00+00:00,2022-03-22 12:00:00+00:00,1
1647950700,1.0,574,286.0,2022-03-22 12:05:00+00:00,2022-03-22 12:05:00+00:00,1
1647951000,1.2,574,272.0,2022-03-22 12:10:00+00:00,2022-03-22 12:10:00+00:00,1
1647951300,0.8,574,272.0,2022-03-22 12:15:00+00:00,2022-03-22 12:15:00+00:00,1
1647951600,2.0,574,284.0,2022-03-22 12:20:00+00:00,2022-03-22 12:20:00+00:00,1
1647951900,0.8,574,284.0,2022-03-22 12:25:00+00:00,2022-03-22 12:25:00+00:00,1
1647952200,1.4,574,287.0,2022-03-22 12:30:00+00:00,2022-03-22 12:30:00+00:00,1
1647952500,1.8,574,287.0,2022-03-22 12:35:00+00:00,2022-03-22 12:35:00+00:00,1
1647952800,1.4,574,286.0,2022-03-22 12:40:00+00:00,2022-03-22 12:40:00+00:00,1
1647953100,1.4,574,286.0,2022-03-22 12:45:00+00:00,2022-03-22 12:45:00+00:00,1
1647953400,1.6,574,281.0,2022-03-22 12:50:00+00:00,2022-03-22 12:50:00+00:00,1
1647953700,2.6,574,281.0,2022-03-22 12:55:00+00:00,2022-03-22 12:55:00+00:00,1
1647954000,0.8,574,286.0,2022-03-22 13:00:00+00:00,2022-03-22 13:00:00+00:00,1
1647954300,0.8,574,286.0,2022-03-22 13:05:00+00:00,2022-03-22 13:05:00+00:00,1
1647954600,1.2,574,282.0,2022-03-22 13:10:00+00:00,2022-03-22 13:10:00+00:00,1
1647954900,1.6,574,282.0,2022-03-22 13:15:00+00:00,2022-03-22 13:15:00+00:00,1
1647955200,2.0,574,281.0,2022-03-22 13:20:00+00:00,2022-03-22 13:20:00+00:00,1
1647955500,1.4,574,281.0,2022-03-22 13:25:00+00:00,2022-03-22 13:25:00+00:00,1
1647955800,2.0,574,288.0,2022-03-22 13:30:00+00:00,2022-03-22 13:30:00+00:00,1
1647956100,2.0,574,288.0,2022-03-22 13:35:00+00:00,2022-03-22 13:35:00+00:00,1
1647956400,2.4,574,292.0,2022-03-22 13:40:00+00:00,2022-03-22 13:40:00+00:00,1
1647956700,1.8,574,292.0,2022-03-22 13:45:00+00:00,2022-03-22 13:45:00+00:00,1
1647957000,2.0,574,273.0,2022-03-22 13:50:00+00:00,2022-03-22 13:50:00+00:00,1
1647957300,1.8,574,273.0,2022-03-22 13:55:00+00:00,2022-03-22 13:55:00+00:00,1
1647957600,1.8,574,286.0,2022-03-22 14:00:00+00:00,2022-03-22 14:00:00+00:00,1
1647957900,0.8,574,286.0,2022-03-22 14:05:00+00:00,2022-03-22 14:05:00+00:00,1
1647958200,0.8,574,287.0,2022-03-22 14:10:00+00:00,2022-03-22 14:10:00+00:00,1
1647958500,1.0,574,287.0,2022-03-22 14:15:00+00:00,2022-03-22 14:15:00+00:00,1
1647958800,0.6,574,284.0,2022-03-22 14:20:00+00:00,2022-03-22 14:20:00+00:00,1
1647959100,0.6,574,284.0,2022-03-22 14:25:00+00:00,2022-03-22 14:25:00+00:00,1
1647959400,0.6,574,284.0,2022-03-22 14:30:00+00:00,2022-03-22 14:30:00+00:00,1
1647959700,1.2,574,284.0,2022-03-22 14:35:00+00:00,2022-03-22 14:35:00+00:00,1
1647960000,0.4,574,281.0,2022-03-22 14:40:00+00:00,2022-03-22 14:40:00+00:00,1
1647960300,1.4,574,281.0,2022-03-22 14:45:00+00:00,2022-03-22 14:45:00+00:00,1
1647960600,1.4,574,284.0,2022-03-22 14:50:00+00:00,2022-03-22 14:50:00+00:00,1
1647960900,1.0,574,284.0,2022-03-22 14:55:00+00:00,2022-03-22 14:55:00+00:00,1
1647961200,1.0,574,277.0,2022-03-22 15:00:00+00:00,2022-03-22 15:00:00+00:00,1
1647961500,0.6,574,277.0,2022-03-22 15:05:00+00:00,2022-03-22 15:05:00+00:00,1
1647961800,0.4,574,294.0,2022-03-22 15:10:00+00:00,2022-03-22 15:10:00+00:00,1
1647962100,1.2,574,294.0,2022-03-22 15:15:00+00:00,2022-03-22 15:15:00+00:00,1
1647962400,1.6,574,297.0,2022-03-22 15:20:00+00:00,2022-03-22 15:20:00+00:00,1
1647962700,1.2,574,297.0,2022-03-22 15:25:00+00:00,2022-03-22 15:25:00+00:00,1
1647963000,1.2,574,295.0,2022-03-22 15:30:00+00:00,2022-03-22 15:30:00+00:00,1
1647963300,1.6,670,295.0,2022-03-22 15:35:00+00:00,2022-03-22 15:35:00+00:00,1
1647963600,0.8,670,317.0,2022-03-22 15:40:00+00:00,2022-03-22 15:40:00+00:00,0
1647963900,0.8,670,317.0,2022-03-22 15:45:00+00:00,2022-03-22 15:45:00+00:00,0
1647964200,1.2,670,342.0,2022-03-22 15:50:00+00:00,2022-03-22 15:50:00+00:00,0
1647964500,1.4,670,342.0,2022-03-22 15:55:00+00:00,2022-03-22 15:55:00+00:00,0
1647964800,1.2,670,373.0,2022-03-22 16:00:00+00:00,2022-03-22 16:00:00+00:00,0
1647965100,1.8,670,373.0,2022-03-22 16:05:00+00:00,2022-03-22 16:05:00+00:00,0
1647965400,0.8,670,371.0,2022-03-22 16:10:00+00:00,2022-03-22 16:10:00+00:00,0
1647965700,1.0,670,371.0,2022-03-22 16:15:00+00:00,2022-03-22 16:15:00+00:00,0
1647966000,0.8,670,369.0,2022-03-22 16:20:00+00:00,2022-03-22 16:20:00+00:00,0
1647966300,1.4,670,369.0,2022-03-22 16:25:00+00:00,2022-03-22 16:25:00+00:00,0
1647966600,1.0,670,375.0,2022-03-22 16:30:00+00:00,2022-03-22 16:30:00+00:00,0
1647966900,0.2,670,375.0,2022-03-22 16:35:00+00:00,2022-03-22 16:35:00+00:00,0
1647967200,0.8,670,383.0,2022-03-22 16:40:00+00:00,2022-03-22 16:40:00+00:00,0
1647967500,1.0,670,383.0,2022-03-22 16:45:00+00:00,2022-03-22 16:45:00+00:00,0
1647967800,1.0,670,375.0,2022-03-22 16:50:00+00:00,2022-03-22 16:50:00+00:00,0
1647968100,1.0,670,375.0,2022-03-22 16:55:00+00:00,2022-03-22 16:55:00+00:00,0
1647968400,1.2,670,383.0,2022-03-22 17:00:00+00:00,2022-03-22 17:00:00+00:00,0
1647968700,1.0,670,383.0,2022-03-22 17:05:00+00:00,2022-03-22 17:05:00+00:00,0
1647969000,1.4,670,384.0,2022-03-22 17:10:00+00:00,2022-03-22 17:10:00+00:00,0
1647969300,0.4,670,384.0,2022-03-22 17:15:00+00:00,2022-03-22 17:15:00+00:00,0
1647969600,1.8,670,388.0,2022-03-22 17:20:00+00:00,2022-03-22 17:20:00+00:00,0
1647969900,1.0,670,388.0,2022-03-22 17:25:00+00:00,2022-03-22 17:25:00+00:00,0
1647970200,2.0,670,385.0,2022-03-22 17:30:00+00:00,2022-03-22 17:30:00+00:00,0
1647970500,1.6,670,385.0,2022-03-22 17:35:00+00:00,2022-03-22 17:35:00+00:00,0
1647970800,1.0,670,383.0,2022-03-22 17:40:00+00:00,2022-03-22 17:40:00+00:00,0
1647971100,1.2,670,383.0,2022-03-22 17:45:00+00:00,2022-03-22 17:45:00+00:00,0
1647971400,1.8,670,383.0,2022-03-22 17:50:00+00:00,2022-03-22 17:50:00+00:00,0
1647971700,2.0,670,383.0,2022-03-22 17:55:00+00:00,2022-03-22 17:55:00+00:00,0
1647972000,1.2,670,377.0,2022-03-22 18:00:00+00:00,2022-03-22 18:00:00+00:00,0
1647972300,1.6,670,377.0,2022-03-22 18:05:00+00:00,2022-03-22 18:05:00+00:00,0
1647972600,1.6,670,388.0,2022-03-22 18:10:00+00:00,2022-03-22 18:10:00+00:00,0
1647972900,2.4,670,388.0,2022-03-22 18:15:00+00:00,2022-03-22 18:15:00+00:00,0
1647973200,1.2,670,387.0,2022-03-22 18:20:00+00:00,2022-03-22 18:20:00+00:00,0
1647973500,2.2,670,387.0,2022-03-22 18:25:00+00:00,2022-03-22 18:25:00+00:00,0
1647973800,1.2,670,383.0,2022-03-22 18:30:00+00:00,2022-03-22 18:30:00+00:00,0
1647974100,2.2,670,383.0,2022-03-22 18:35:00+00:00,2022-03-22 18:35:00+00:00,0
1647974400,1.6,670,386.0,2022-03-22 18:40:00+00:00,2022-03-22 18:40:00+00:00,0
1647974700,1.2,670,386.0,2022-03-22 18:45:00+00:00,2022-03-22 18:45:00+00:00,0
1647975000,1.4,670,384.0,2022-03-22 18:50:00+00:00,2022-03-22 18:50:00+00:00,0
1647975300,2.0,670,384.0,2022-03-22 18:55:00+00:00,2022-03-22 18:55:00+00:00,0
1647975600,2.6,670,380.0,2022-03-22 19:00:00+00:00,2022-03-22 19:00:00+00:00,0
1647975900,1.4,670,380.0,2022-03-22 19:05:00+00:00,2022-03-22 19:05:00+00:00,0
1647976200,1.8,670,381.0,2022-03-22 19:10:00+00:00,2022-03-22 19:10:00+00:00,0
1647976500,1.8,670,381.0,2022-03-22 19:15:00+00:00,2022-03-22 19:15:00+00:00,0
1647976800,3.0,670,384.0,2022-03-22 19:20:00+00:00,2022-03-22 19:20:00+00:00,0
1647977100,1.6,670,384.0,2022-03-22 19:25:00+00:00,2022-03-22 19:25:00+00:00,0
1647977400,1.2,670,385.0,2022-03-22 19:30:00+00:00,2022-03-22 19:30:00+00:00,0
1647977700,1.0,670,385.0,2022-03-22 19:35:00+00:00,2022-03-22 19:35:00+00:00,0
1647978000,1.0,670,379.0,2022-03-22 19:40:00+00:00,2022-03-22 19:40:00+00:00,0
1647978300,2.8,670,379.0,2022-03-22 19:45:00+00:00,2022-03-22 19:45:00+00:00,0
1647978600,2.0,670,389.0,2022-03-22 19:50:00+00:00,2022-03-22 19:50:00+00:00,0
1647978900,2.6,670,389.0,2022-03-22 19:55:00+00:00,2022-03-22 19:55:00+00:00,0
1647979200,1.2,670,383.0,2022-03-22 20:00:00+00:00,2022-03-22 20:00:00+00:00,0
1647979500,1.8,670,383.0,2022-03-22 20:05:00+00:00,2022-03-22 20:05:00+00:00,0
1647979800,1.2,670,388.0,2022-03-22 20:10:00+00:00,2022-03-22 20:10:00+00:00,0
1647980100,1.6,670,388.0,2022-03-22 20:15:00+00:00,2022-03-22 20:15:00+00:00,0
1647980400,1.4,670,387.0,2022-03-22 20:20:00+00:00,2022-03-22 20:20:00+00:00,0
1647980700,1.0,670,387.0,2022-03-22 20:25:00+00:00,2022-03-22 20:25:00+00:00,0
1647981000,1.6,670,373.0,2022-03-22 20:30:00+00:00,2022-03-22 20:30:00+00:00,0
1647981300,2.4,670,373.0,2022-03-22 20:35:00+00:00,2022-03-22 20:35:00+00:00,0
1647981600,0.8,670,383.0,2022-03-22 20:40:00+00:00,2022-03-22 20:40:00+00:00,0
1647981900,1.0,670,383.0,2022-03-22 20:45:00+00:00,2022-03-22 20:45:00+00:00,0
1647982200,1.0,670,383.0,2022-03-22 20:50:00+00:00,2022-03-22 20:50:00+00:00,0
1647982500,1.2,670,383.0,2022-03-22 20:55:00+00:00,2022-03-22 20:55:00+00:00,0
1647982800,2.0,670,394.0,2022-03-22 21:00:00+00:00,2022-03-22 21:00:00+00:00,0
1647983100,1.6,670,394.0,2022-03-22 21:05:00+00:00,2022-03-22 21:05:00+00:00,0
1647983400,1.8,670,391.0,2022-03-22 21:10:00+00:00,2022-03-22 21:10:00+00:00,0
1647983700,2.0,670,391.0,2022-03-22 21:15:00+00:00,2022-03-22 21:15:00+00:00,0
1647984000,1.8,670,389.0,2022-03-22 21:20:00+00:00,2022-03-22 21:20:00+00:00,0
1647984300,2.6,670,389.0,2022-03-22 21:25:00+00:00,2022-03-22 21:25:00+00:00,0
1647984600,1.6,670,384.0,2022-03-22 21:30:00+00:00,2022-03-22 21:30:00+00:00,0
1647984900,2.2,670,384.0,2022-03-22 21:35:00+00:00,2022-03-22 21:35:00+00:00,0
1647985200,2.0,670,391.0,2022-03-22 21:40:00+00:00,2022-03-22 21:40:00+00:00,0
1647985500,2.4,670,391.0,2022-03-22 21:45:00+00:00,2022-03-22 21:45:00+00:00,0
1647985800,1.2,670,379.0,2022-03-22 21:50:00+00:00,2022-03-22 21:50:00+00:00,0
1647986100,2.0,670,379.0,2022-03-22 21:55:00+00:00,2022-03-22 21:55:00+00:00,0
1647986400,1.8,670,381.0,2022-03-22 22:00:00+00:00,2022-03-22 22:00:00+00:00,0
1647986700,2.2,670,381.0,2022-03-22 22:05:00+00:00,2022-03-22 22:05:00+00:00,0
1647987000,2.8,670,374.0,2022-03-22 22:10:00+00:00,2022-03-22 22:10:00+00:00,0
1647987300,2.0,670,374.0,2022-03-22 22:15:00+00:00,2022-03-22 22:15:00+00:00,0
1647987600,0.8,670,374.0,2022-03-22 22:20:00+00:00,2022-03-22 22:20:00+00:00,0
1647987900,2.4,670,374.0,2022-03-22 22:25:00+00:00,2022-03-22 22:25:00+00:00,0
1647988200,2.0,670,385.0,2022-03-22 22:30:00+00:00,2022-03-22 22:30:00+00:00,0
1647988500,2.6,670,385.0,2022-03-22 22:35:00+00:00,2022-03-22 22:35:00+00:00,0
1647988800,2.2,670,383.0,2022-03-22 22:40:00+00:00,2022-03-22 22:40:00+00:00,0
1647989100,2.0,670,383.0,2022-03-22 22:45:00+00:00,2022-03-22 22:45:00+00:00,0
1647989400,1.8,670,393.0,2022-03-22 22:50:00+00:00,2022-03-22 22:50:00+00:00,0
1647989700,1.6,670,393.0,2022-03-22 22:55:00+00:00,2022-03-22 22:55:00+00:00,0
1647990000,2.0,670,380.0,2022-03-22 23:00:00+00:00,2022-03-22 23:00:00+00:00,0
1647990300,1.4,670,380.0,2022-03-22 23:05:00+00:00,2022-03-22 23:05:00+00:00,0
1647990600,1.6,670,384.0,2022-03-22 23:10:00+00:00,2022-03-22 23:10:00+00:00,0
1647990900,1.8,670,384.0,2022-03-22 23:15:00+00:00,2022-03-22 23:15:00+00:00,0
1647991200,1.8,669,382.0,2022-03-22 23:20:00+00:00,2022-03-22 23:20:00+00:00,0
1647991500,2.0,669,382.0,2022-03-22 23:25:00+00:00,2022-03-22 23:25:00+00:00,0
1647991800,1.8,669,385.0,2022-03-22 23:30:00+00:00,2022-03-22 23:30:00+00:00,0
1647992100,1.0,669,385.0,2022-03-22 23:35:00+00:00,2022-03-22 23:35:00+00:00,0
1647992400,1.6,669,380.0,2022-03-22 23:40:00+00:00,2022-03-22 23:40:00+00:00,0
1647992700,1.8,669,380.0,2022-03-22 23:45:00+00:00,2022-03-22 23:45:00+00:00,0
